Date,Open,High,Low,Close,__source_file__
2020-06-15,"2,993.76","3,079.76","2,965.66","3,066.59",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-16,"3,131.00","3,153.45","3,076.06","3,124.74",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-17,"3,136.13","3,141.16","3,108.03","3,113.49",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-18,"3,101.64","3,120.00","3,093.51","3,115.34",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-19,"3,140.29","3,155.53","3,083.11","3,097.74",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-22,"3,094.42","3,120.92","3,079.39","3,117.86",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-23,"3,138.70","3,154.90","3,127.12","3,131.29",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-24,"3,114.40","3,115.01","3,032.13","3,050.33",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-25,"3,046.60","3,086.25","3,024.01","3,083.76",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-26,"3,073.20","3,073.73","3,004.63","3,009.05",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-29,"3,018.59","3,053.89","2,999.74","3,053.24",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-30,"3,050.20","3,111.51","3,047.83","3,100.29",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-01,"3,105.92","3,128.44","3,101.17","3,115.86",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-02,"3,143.64","3,165.81","3,124.52","3,130.01",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-06,"3,155.29","3,182.59","3,155.29","3,179.72",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-07,"3,166.44","3,184.15","3,142.93","3,145.32",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-08,"3,153.07","3,171.80","3,136.53","3,169.94",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-09,"3,176.17","3,179.78","3,115.70","3,152.05",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-10,"3,152.47","3,186.82","3,136.22","3,185.04",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-13,"3,205.08","3,235.32","3,149.43","3,155.22",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-14,"3,141.11","3,200.95","3,127.66","3,197.52",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-15,"3,225.98","3,238.28","3,200.76","3,226.56",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-16,"3,208.36","3,220.39","3,198.59","3,215.57",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-17,"3,224.21","3,233.52","3,205.65","3,224.73",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-20,"3,224.29","3,258.61","3,215.16","3,251.84",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-21,"3,268.52","3,277.29","3,247.77","3,257.30",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-22,"3,254.86","3,279.32","3,253.10","3,276.02",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-23,"3,271.64","3,279.99","3,222.66","3,235.66",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-24,"3,218.58","3,227.26","3,200.05","3,215.63",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-27,"3,219.84","3,241.43","3,214.25","3,239.41",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-28,"3,234.27","3,243.72","3,216.17","3,218.44",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-29,"3,227.22","3,264.74","3,227.22","3,258.44",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-30,"3,231.76","3,250.92","3,204.13","3,246.22",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-07-31,"3,270.45","3,272.17","3,220.26","3,271.12",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-03,"3,288.26","3,302.73","3,284.53","3,294.61",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-04,"3,289.92","3,306.84","3,286.37","3,306.51",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-05,"3,317.37","3,330.77","3,317.37","3,327.77",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-06,"3,323.17","3,351.03","3,318.14","3,349.16",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-07,"3,340.05","3,352.54","3,328.72","3,351.28",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-10,"3,356.04","3,363.29","3,335.44","3,360.47",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-11,"3,370.34","3,381.01","3,326.44","3,333.69",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-12,"3,355.46","3,387.89","3,355.46","3,380.35",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-13,"3,372.95","3,387.24","3,363.35","3,373.43",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-14,"3,368.66","3,378.51","3,361.64","3,372.85",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-17,"3,380.86","3,387.59","3,379.22","3,381.99",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-18,"3,387.04","3,395.06","3,370.15","3,389.78",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-19,"3,392.51","3,399.54","3,369.66","3,374.85",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-20,"3,360.48","3,390.80","3,354.69","3,385.51",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-21,"3,386.01","3,399.96","3,379.31","3,397.16",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-24,"3,418.09","3,432.09","3,413.13","3,431.28",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-25,"3,435.95","3,444.21","3,425.84","3,443.62",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-26,"3,449.97","3,481.07","3,444.15","3,478.73",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-27,"3,485.14","3,501.38","3,468.35","3,484.55",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-28,"3,494.69","3,509.23","3,484.32","3,508.01",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-08-31,"3,509.73","3,514.77","3,493.25","3,500.31",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-01,"3,507.44","3,528.03","3,494.60","3,526.65",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-02,"3,543.76","3,588.11","3,535.23","3,580.84",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-03,"3,564.74","3,564.85","3,427.41","3,455.06",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-04,"3,453.60","3,479.15","3,349.63","3,426.96",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-08,"3,371.88","3,379.97","3,329.27","3,331.84",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-09,"3,369.82","3,424.77","3,366.84","3,398.96",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-10,"3,412.56","3,425.55","3,329.25","3,339.19",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-11,"3,352.70","3,368.95","3,310.47","3,340.97",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-14,"3,363.56","3,402.93","3,363.56","3,383.54",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-15,"3,407.73","3,419.48","3,389.25","3,401.20",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-16,"3,411.23","3,428.92","3,384.45","3,385.49",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-17,"3,346.86","3,375.17","3,328.82","3,357.01",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-18,"3,357.38","3,362.27","3,292.40","3,319.47",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-21,"3,285.57","3,285.57","3,229.10","3,281.06",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-22,"3,295.75","3,320.31","3,270.95","3,315.57",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-23,"3,320.11","3,323.35","3,232.57","3,236.92",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-24,"3,226.14","3,278.70","3,209.45","3,246.59",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-25,"3,236.66","3,306.88","3,228.44","3,298.46",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-28,"3,333.90","3,360.74","3,332.91","3,351.60",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-29,"3,350.92","3,357.92","3,327.54","3,335.47",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-09-30,"3,341.21","3,393.56","3,340.47","3,363.00",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-01,"3,385.87","3,397.18","3,361.39","3,380.80",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-02,"3,338.94","3,369.10","3,323.69","3,348.44",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-05,"3,367.27","3,409.57","3,367.27","3,408.63",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-06,"3,408.74","3,431.56","3,354.54","3,360.95",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-07,"3,384.56","3,426.26","3,384.56","3,419.45",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-08,"3,434.28","3,447.28","3,428.15","3,446.83",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-09,"3,459.67","3,482.34","3,458.07","3,477.13",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-12,"3,500.02","3,549.85","3,499.61","3,534.22",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-13,"3,534.01","3,534.01","3,500.86","3,511.93",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-14,"3,515.47","3,527.94","3,480.55","3,488.67",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-15,"3,453.72","3,489.08","3,440.89","3,483.34",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-16,"3,493.50","3,515.76","3,480.45","3,483.81",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-19,"3,493.66","3,502.42","3,419.93","3,426.92",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-20,"3,439.38","3,476.93","3,435.65","3,443.12",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-21,"3,439.91","3,464.86","3,433.06","3,435.56",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-22,"3,438.50","3,460.53","3,415.34","3,453.49",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-23,"3,464.90","3,466.46","3,440.45","3,465.39",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-26,"3,441.42","3,441.42","3,364.86","3,400.97",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-27,"3,403.15","3,409.51","3,388.71","3,390.68",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-28,"3,342.48","3,342.48","3,268.89","3,271.03",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-29,"3,277.17","3,341.05","3,259.82","3,310.11",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-10-30,"3,293.59","3,304.93","3,233.94","3,269.96",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-02,"3,296.20","3,330.14","3,279.74","3,310.24",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-03,"3,336.25","3,389.49","3,336.25","3,369.16",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-04,"3,406.46","3,486.25","3,405.17","3,443.44",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-05,"3,485.74","3,529.05","3,485.74","3,510.45",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-06,"3,508.34","3,521.58","3,484.34","3,509.44",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-09,"3,583.04","3,645.99","3,547.48","3,550.50",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-10,"3,543.26","3,557.22","3,511.91","3,545.53",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-11,"3,563.22","3,581.16","3,557.00","3,572.66",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-12,"3,562.67","3,569.02","3,518.58","3,537.01",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-13,"3,552.57","3,593.66","3,552.57","3,585.15",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-16,"3,600.16","3,628.51","3,600.16","3,626.91",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-17,"3,610.31","3,623.11","3,588.68","3,609.53",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-18,"3,612.09","3,619.09","3,567.33","3,567.79",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-19,"3,559.41","3,585.22","3,543.84","3,581.87",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-20,"3,579.31","3,581.23","3,556.85","3,557.54",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-23,"3,566.82","3,589.81","3,552.77","3,577.59",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-24,"3,594.52","3,642.31","3,594.52","3,635.41",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-25,"3,635.50","3,635.50","3,617.76","3,629.65",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-27,"3,638.55","3,644.31","3,629.33","3,638.35",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-11-30,"3,634.18","3,634.18","3,594.39","3,621.63",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-12-01,"3,645.87","3,678.45","3,645.87","3,662.45",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-12-02,"3,653.78","3,670.96","3,644.84","3,669.01",Download Data - INDEX_US_S&P US_SPX-2020.csv
